Id,Season,SiteId,Site,Nestbox,CH1903X,CH1903Y,CH1903Altitude,WGS84Latitude,WGS84Longitude,WGS84Altitude,LayingDate,LayingDateErrorMargin,PredictedLayingDate,PredictedLayingDateErrorMargin,MaleRing,FemaleRing,FailureReason,FailureDate,SizeOriginally,SizeAfterCrossFostering,IncompleteEggCount,HatchSizeBiolObserved,HatchSizeBiolSupposed,HatchSizeRaisedObserved,HatchSizeRaisedSupposed,UnhatchedEggs,InfertileEggs,DeadEmbryos,AbandonedEggs,BrokenEggs,Fledglings,AnnClutchBySite,AnnClutchByMale,AnnClutchByFemale,CrossFostered,CrossFosteredPartial,ClutchIdRaised1,ClutchIdRaised2,ClutchIdRaised3,EggsTakenForCrossFostering,CrossFosteringType,SuccessfulClutchNumberByNestbox,SuccessfulClutchNumberBySite,SuccessfulClutchNumberByMaleRing,SuccessfulClutchNumberByFemaleRing,AttemptedClutchNumberByNestbox,AttemptedClutchNumberBySite,AttemptedClutchNumberByMaleRing,AttemptedClutchNumberByFemaleRing,BornEggs,BornAliveEggs,BornDeadEggs,BornDeadEggsUnspecified,BornDeadEggsInfertile,BornDeadEggsEmbryo,BornDeadEggsAbandoned,BornDeadEggsBroken,BornUnobservedEggs,RaisedEggs,RaisedAliveEggs,RaisedDeadEggs,RaisedDeadEggsUnspecified,RaisedDeadEggsInfertile,RaisedDeadEggsEmbryo,RaisedDeadEggsAbandoned,RaisedDeadEggsBroken,RaisedUnobservedEggs,BornBirds,BornNestlingsEstimated,BornNestlingsObserved,BornFledglingsEstimated,BornFledglingsObserved,BornAdultsEstimated,BornAdultsObserved,HatchBirds,HatchNestlingsEstimated,HatchNestlingsObserved,HatchFledglingsEstimated,HatchFledglingsObserved,HatchAdultsEstimated,HatchAdultsObserved,RaisedBirds,RaisedNestlingsEstimated,RaisedNestlingsObserved,RaisedFledglingsEstimated,RaisedFledglingsObserved,RaisedAdultsEstimated,RaisedAdultsObserved
2241,2020,422,Belmont-sur-Yverdon Le Villaret II,422,,,,,,,15/08/2020,1,,,,,Unspecified,18/08/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,2020,,,,541768.0,186970.0,,46.83132308037966,6.675378875300811,,10/04/2020,,,,M032821,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,,5,5,1,,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,5,5,5,5,1,5,1,5,5,5,5,1,5,1,5,5,5,5,1,5,1
2453,2020,,,,572552.0,193949.0,,46.89608411453448,7.078440295003519,,01/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,2,2,,,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,5,5,5,5,2,5,2,5,5,5,5,2,5,2,5,5,5,5,2,5,2
2454,2020,,,,575455.0,191800.0,,46.876867119562334,7.116650772250768,,11/05/2020,,,,M043531,M043530,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,1,1,7,7,1,1,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,6,6,6,4,2,4,2,6,6,6,4,2,4,2,6,6,6,4,2,4,2
2455,2020,,,,542395.0,169122.0,,46.670834795409796,6.685845229335836,,30/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,6,6,,,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,4,4,4,4,1,4,1,4,4,4,4,1,4,1,5,5,5,5,1,5,1
2456,2020,,,,553490.0,197730.0,,46.92903218550828,6.827912642988899,,27/03/2020,,,,,M039107,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,7,7,7,7,1,7,1,7,7,7,7,1,7,1,7,7,7,7,1,7,1
2458,2020,,,,570037.0,191505.0,,46.873991520640324,7.045597769268705,,06/04/2020,,,,,M032254,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,1,4,4,,1,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,4,4,4,0,4,0,4,4,4,4,0,4,0,4,4,4,4,0,4,0
2459,2020,,,,576500.0,196600.0,,46.9200821906166,7.130110828728778,,01/04/2020,,,,,M043525,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,1,3,3,,1,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,3,3,0,3,0,3,3,3,3,0,3,0,3,3,3,3,0,3,0
2243,2021,449,Moiry Grosse Pierre,449,,,,,,,01/03/2021,2,01/03/2021,1,,,During egg laying,03/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,2021,8,Avenches Vuagere,8B,,,,,,,25/02/2021,2,25/02/2021,2,,M040834,During egg laying,25/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,6,0,6,0,6,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,2021,490,Cheseaux Croix,490,,,,,,,01/03/2021,,01/03/2021,1,M038059,M043947,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,4,3,4,0,4,4,4,4,3,4,0,4,4,4,4,3,4,0
2246,2021,594,Vullierens Le Brit,594,,,,,,,13/03/2021,,15/03/2021,1,M047622,M047621,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,6,1,0,1,0,0,0,0,7,6,1,0,1,0,0,0,0,6,6,6,5,1,5,0,6,6,6,5,1,5,0,6,6,6,5,1,5,0
2247,2021,464,Bournens Raffort,464,,,,,,,12/03/2021,,13/03/2021,1,,M043945,Oldest chick was 31+ days old,08/06/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,5,0,0,0,0,5,5,5,0,0,0,0,5,5,5,0,0,0,0
2252,2021,192,Vuibroye Favex 10,192,,,,,,,18/03/2021,,14/03/2021,1,891906,M047620,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,8,7,1,0,1,0,0,0,0,8,7,1,0,1,0,0,0,0,7,7,7,5,5,5,0,7,7,7,5,5,5,0,7,7,7,5,5,5,0
2253,2021,37,Curtilles Prevondens,37B,,,,,,,15/03/2021,1,15/03/2021,1,,M047619,During incubation,09/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,8,0,8,0,0,8,0,0,0,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,2021,137,Châbles-Rochejoran 43,137,,,,,,,12/03/2021,,11/03/2021,1,M048376,M040832,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,6,1,0,0,1,0,0,0,7,6,1,0,0,1,0,0,0,6,6,6,5,4,5,0,6,6,6,5,4,5,0,6,6,6,5,4,5,0
2255,2021,132,Bollion42,132A,,,,,,,11/03/2021,1,11/03/2021,1,,,During incubation,06/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,0,3,0,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,2021,167,Mussillens 40,167B,,,,,,,11/03/2021,,11/03/2021,1,M040587,M048267,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,8,6,2,0,1,1,0,0,0,8,6,2,0,1,1,0,0,0,6,6,6,2,2,2,0,6,6,6,2,2,2,0,6,6,6,2,2,2,0
2257,2021,53,Franex 41,53A,,,,,,,11/03/2021,1,11/03/2021,1,,,During egg laying,06/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,5,0,5,0,0,0,5,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,2021,7,Avenches Russalet,7,,,,,,,26/02/2021,,27/02/2021,1,M040512,M038290,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
2259,2021,81,Morat,81,,,,,,,11/03/2021,,08/03/2021,1,M028786,M040813,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,3,2,0,0,2,0,0,0,5,3,2,0,0,2,0,0,0,3,3,3,3,0,3,0,3,3,3,3,0,3,0,3,3,3,3,0,3,0
2260,2021,66,Jeuss,66,,,,,,,13/03/2021,,13/03/2021,2,M040155,M048268,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,6,6,6,6,5,6,0,6,6,6,6,5,6,0,6,6,6,6,5,6,0
2261,2021,306,Estavayer La Tuilière,306,,,,,,,04/03/2021,,05/03/2021,1,M043775,M048285,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,4,3,0,0,2,0,1,0,7,4,3,0,0,2,0,1,0,4,4,4,3,3,3,0,4,4,4,3,3,3,0,4,4,4,3,3,3,0
2262,2021,156,Grandsivaz MaraisMartin23,156,,,,,,,09/03/2021,,06/03/2021,1,M039911,M048264,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,6,5,3,5,0,6,6,6,5,3,5,0,6,6,6,5,3,5,0
2263,2021,446,Lussery Le Moulin N,446A,,,,,,,22/02/2021,1,22/02/2021,1,,M047605,Oldest chick was 1-30 days old,21/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,2021,104,Salavaux T,104B,,,,,,,18/03/2021,,16/03/2021,1,M026276,M048269,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,4,1,0,0,1,0,0,0,5,4,1,0,0,1,0,0,0,4,4,4,2,2,2,0,4,4,4,2,2,2,0,4,4,4,2,2,2,0
2265,2021,131,Bellerive LesChassagnes53,131,,,,,,,10/03/2021,,08/03/2021,1,M038212,M040081,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,5,1,0,0,1,0,0,0,6,5,1,0,0,1,0,0,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0
2266,2021,22,Cheyres,22,,,,,,,03/03/2021,1,03/03/2021,1,,,During incubation,30/03/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,6,0,6,0,0,0,6,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,2021,465,Bettens Eglise,465,,,,,,,11/03/2021,1,11/03/2021,1,M043946,M038127,During incubation,07/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,0,4,0,3,1,0,0,0,4,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,2021,472,Echallens Planche,472,,,,,,,13/03/2021,,13/03/2021,1,M040719,M043628,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,3,3,3,1,3,0,3,3,3,3,1,3,0,3,3,3,3,1,3,0
2269,2021,9,Bellechasse,9B,,,,,,,15/04/2021,1,15/03/2021,1,,,During incubation,06/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,0,3,0,0,0,2,1,0,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,2021,190,Villeneuve Le Pommay 29,190,,,,,,,14/03/2021,1,14/03/2021,1,M040673,M047618,During incubation,09/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,0,2,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,2021,64,Henniez Jaton,64A,,,,,,,10/03/2021,,09/03/2021,1,M048265,M048266,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,5,5,4,5,0,5,5,5,5,4,5,0,5,5,5,5,4,5,0
2272,2021,288,Ependes Château,288B,,,,,,,01/03/2021,,02/03/2021,1,M047607,M047608,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,7,7,3,7,0,7,7,7,7,3,7,0,7,7,7,7,3,7,0
2273,2021,473,Ecublens Brulée,473B,,,,,,,27/02/2021,1,27/02/2021,2,,M043598,During incubation,27/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,5,2,3,0,0,3,0,0,0,5,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,2021,578,Monnaz L'Epaye,578,,,,,,,07/03/2021,,07/03/2021,1,M041345,M047615,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,5,2,2,2,0,5,5,5,2,2,2,0,5,5,5,2,2,2,0
2275,2021,593,Lonay Roman-Dessus,593,,,,,,,06/03/2021,,07/03/2021,1,M046574,M038111,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,6,6,5,6,0,6,6,6,6,5,6,0,6,6,6,6,5,6,0
2276,2021,98,Ressudens Carignan50,98A,,,,,,,18/03/2021,,18/03/2021,1,M040652,M038293,During incubation,13/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,6,0,6,0,0,6,0,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,2021,28,Corcelles GDLV,28B,,,,,,,17/03/2021,,15/03/2021,1,M028934,M040838,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,5,5,5,4,2,4,0,5,5,5,4,2,4,0,5,5,5,4,2,4,0
2278,2021,573,Monnaz Château,573,,,,,,,09/03/2021,,11/03/2021,1,M043292,M047617,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0
2279,2021,99,Rueyres Palud,99A,,,,,,,05/03/2021,,26/02/2021,1,M047606,M040715,Oldest chick was 31+ days old,25/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,3,3,0,0,0,0,3,3,3,0,0,0,0
2280,2021,575,Bremblens village,575,,,,,,,09/03/2021,,09/03/2021,1,M043763,M036859,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8,8,6,2,6,0,8,8,8,6,2,6,0,8,8,8,6,2,6,0
2281,2021,470,Ecublens EPFL,470,,,,,,,11/03/2021,,13/03/2021,1,M038472,M037594,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,4,3,4,0,4,4,4,4,3,4,0,4,4,4,4,3,4,0
2283,2021,68,Lucens Chaumiere,68A,,,,,,,23/03/2021,,25/03/2021,1,M047742,M048272,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,6,1,0,1,0,0,0,0,7,4,3,0,2,1,0,0,0,5,5,5,3,3,3,0,5,5,5,3,3,3,0,4,4,4,1,1,1,0
2285,2021,487,Daillens,487,,,,,,,19/03/2021,,23/03/2021,1,,M039913,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,6,3,3,1,0,6,6,6,3,3,1,0,6,6,6,3,3,1,0
2286,2021,72,Marnand,72B,,,,,,,23/03/2021,,24/03/2021,1,M048270,M048271,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,5,2,0,1,1,0,0,0,7,7,0,0,0,0,0,0,0,5,5,5,2,2,2,0,5,5,5,2,2,2,0,6,6,6,4,4,4,0
2287,2021,656,Vufflens Duperrut,656,,,,,,,21/03/2021,,14/03/2021,1,M043949,M047616,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,5,1,0,1,0,0,0,0,6,5,1,0,1,0,0,0,0,5,5,5,5,2,5,0,5,5,5,5,2,5,0,5,5,5,5,2,5,0
2288,2021,48,Fetigny,48A,,,,,,,21/03/2021,,18/03/2021,1,M040828,M028938,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,5,5,5,4,3,4,0,5,5,5,4,3,4,0,5,5,5,4,3,4,0
2289,2021,136,Bussy-Sur-Moudon 14,136,,,,,,,28/03/2021,,22/03/2021,1,M043540,M041177,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,0
2290,2021,44,Dompierre Nveaux,44B,,,,,,,24/03/2021,,23/03/2021,1,M047626,M040785,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,4,2,0,0,2,0,0,0,6,6,6,4,4,2,0,6,6,6,4,4,2,0,4,4,4,4,4,4,0
2291,2021,54,Friques,54B,,,,,,,27/03/2021,,28/03/2021,1,M040613,M043503,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,4,1,0,0,1,0,0,0,5,3,2,0,0,2,0,0,0,4,4,4,2,2,1,0,4,4,4,2,2,1,0,3,3,3,1,1,0,0
2292,2021,32,Cournillens Goilles,32,,,,,,,31/03/2021,,28/03/2021,1,M038296,M040756,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,3,2,0,0,2,0,0,0,5,4,1,0,0,1,0,0,0,3,3,3,1,1,0,0,3,3,3,1,1,0,0,4,4,4,2,2,1,0
2293,2021,476,Vufflens Ecurie,476,,,,,,,27/03/2021,1,27/03/2021,1,,,During egg laying,21/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,0,4,0,4,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,2021,635,La Chaux Petite Grange,635,,,,,,,01/04/2021,,01/04/2021,1,M047513,M042143,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,7,6,4,6,0,7,7,7,6,4,6,0,7,7,7,6,4,6,0
2295,2021,252,Pampigny Riond Bosson,252,,,,,,,28/03/2021,,01/04/2021,1,M043116,M043650,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,4,3,4,0,4,4,4,4,3,4,0,4,4,4,4,3,4,0
2296,2021,106,Sassel,106B,,,,,,,04/04/2021,,03/04/2021,1,M040772,M048301,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,9,8,1,0,1,0,0,0,0,9,9,0,0,0,0,0,0,0,8,8,8,6,6,1,0,8,8,8,6,6,1,0,8,8,8,5,5,4,0
2297,2021,442,Penthalaz Ravary,442B,,,,,,,03/04/2021,,03/04/2021,1,M047906,M043283,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,6,6,2,6,0,6,6,6,6,2,6,0,6,6,6,6,2,6,0
2298,2021,159,Granges-MarnandMontrouble35,159A,,,,,,,04/04/2021,,03/04/2021,1,M048279,M048278,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,7,4,2,4,0,7,7,7,4,2,4,0,7,7,7,4,2,4,0
2299,2021,126,Wallenried F,126,,,,,,,01/04/2021,,02/04/2021,1,M040815,M040825,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,7,7,6,7,0,7,7,7,7,6,7,0,7,7,7,7,6,7,0
2300,2021,83,Moudon,83,,,,,,,02/04/2021,,01/04/2021,1,M048276,M048275,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,9,9,0,0,0,0,0,0,0,9,8,1,0,1,0,0,0,0,8,8,8,5,5,4,0,8,8,8,5,5,4,0,8,8,8,6,6,1,0
2301,2021,586,La Chaux Château,586,,,,,,,05/04/2021,,06/04/2021,1,M047905,M047644,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,5,4,3,4,0,5,5,5,4,3,4,0,5,5,5,4,3,4,0
2302,2021,139,Cheiry 15,139,,,,,,,08/04/2021,,06/04/2021,1,M040861,M048284,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,4,2,0,0,1,1,0,0,5,5,5,1,1,0,0,5,5,5,1,1,0,0,4,4,4,3,3,0,0
2303,2021,305,Missy Vernettes,305A,,,,,,,05/04/2021,1,05/04/2021,1,,M048281,During egg laying,29/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,2021,173,Salavaux Broye,173B,,,,,,,07/04/2021,,05/04/2021,1,M048283,M048263,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,4,3,1,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,3,3,3,2,2,0,0,3,3,3,2,2,0,0,4,4,4,4,4,4,0
2305,2021,461,Ins Birkehof,461,,,,,,,04/04/2021,,05/04/2021,1,M026332,M048282,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,5,5,2,5,0,5,5,5,5,2,5,0,5,5,5,5,2,5,0
2306,2021,449,Moiry Grosse Pierre,449,,,,,,,19/03/2021,,19/03/2021,1,M039095,M036868,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,8,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,5,5,5,4,1,4,0,5,5,5,4,1,4,0,5,5,5,4,1,4,0
2307,2021,454,Goumoens-la-Ville La Rippe,454,,,,,,,05/04/2021,,06/04/2021,1,M043834,M033872,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,6,4,2,4,0,6,6,6,4,2,4,0,6,6,6,4,2,4,0
2308,2021,1042,Bettens,1042,,,,,,,05/04/2021,,06/04/2021,1,,M047643,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,1,4,3,1,0,1,0,0,0,0,4,3,1,0,1,0,0,0,0,3,3,3,3,1,3,0,3,3,3,3,1,3,0,3,3,3,3,1,3,0
2309,2021,417,Valeyres-sous-Ursins Les Vernes,417,,,,,,,23/03/2021,,26/03/2021,1,M000442,M037656,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,6,6,4,6,0,6,6,6,6,4,6,0,6,6,6,6,4,6,0
2310,2021,289,Ependes Grand Marais,289,,,,,,,27/03/2021,,25/03/2021,1,M032837,M039352,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,7,3,1,3,0,7,7,7,3,1,3,0,7,7,7,3,1,3,0
2311,2021,90,Payerne BF,90,,,,,,,22/03/2021,,23/03/2021,1,M042084,M038298,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,4,2,0,0,2,0,0,0,6,6,0,0,0,0,0,0,0,4,4,4,4,4,4,0,4,4,4,4,4,4,0,6,6,6,4,4,2,0
2312,2021,642,Oulens poulailler,642,,,,,,,21/03/2021,,23/03/2021,1,M043012,M043634,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0
2313,2021,132,Bollion42,132B,,,,,,,23/03/2021,1,23/03/2021,1,,M043951,During incubation,19/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,5,0,5,0,0,0,5,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,2021,202,Bavois Pré Chaillet,202A,,,,,,,30/03/2021,,30/03/2021,1,M033875,M043643,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,6,6,5,6,0,6,6,6,6,5,6,0,6,6,6,6,5,6,0
2315,2021,203,Belmont s/Yverdon Le Marais,203A,,,,,,,04/04/2021,,03/04/2021,1,M042866,M050465,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,7,7,5,7,0,7,7,7,7,5,7,0,7,7,7,7,5,7,0
2316,2021,292,Orbe Vaux Vully,292A,,,,,,,02/04/2021,,02/04/2021,1,M043030,M043254,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,6,1,0,0,1,0,0,0,7,6,1,0,0,1,0,0,0,6,6,6,4,3,4,0,6,6,6,4,3,4,0,6,6,6,4,3,4,0
